地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
智利,智利,11296,,5386,464,417,13,160,2020-04-23
芬兰,芬兰,4129,,10,115,0,8,149,2020-04-23
摩洛哥,摩洛哥,3446,,417,69,19,0,149,2020-04-23
阿根廷,阿根廷,3288,,737,144,0,8,159,2020-04-23
韩国,韩国,10702,,8411,8,134,2,240,2020-04-23
塞内加尔,塞内加尔,442,,253,0,0,0,6,2020-04-23
英国,英国,133495,,344,0,0,0,18100,2020-04-23
意大利,意大利,187327,,54543,3370,2943,437,25085,2020-04-23
西班牙,西班牙,208389,,85915,0,0,0,21717,2020-04-23
土耳其,土耳其,98674,,16477,3083,1559,117,2376,2020-04-23
法国,法国,119151,,40657,1827,1476,544,21340,2020-04-23
俄罗斯,俄罗斯,57999,,4420,0,0,0,513,2020-04-23
德国,德国,145694,,99400,0,0,0,4879,2020-04-23
荷兰,荷兰,34842,,291,0,0,0,4054,2020-04-23
比利时,比利时,41889,,9434,0,0,0,6262,2020-04-23
加拿大,加拿大,40191,,13986,1769,798,142,1976,2020-04-23
葡萄牙,葡萄牙,21982,,1143,0,0,0,785,2020-04-23
巴西,巴西,45757,,25318,2678,993,165,2906,2020-04-23
伊朗,伊朗,85996,,63113,0,0,0,5391,2020-04-23
印度,印度尼西亚,7148,0.0,913,-13323,-3047,-17,635,2020-04-23
秘鲁,秘鲁,19250,,7027,1413,45,46,530,2020-04-23
沙特阿拉伯,沙特阿拉伯,12772,,1812,0,0,0,109,2020-04-23
以色列,以色列,14326,,4961,0,0,0,187,2020-04-23
挪威,挪威,7275,,0,84,0,5,187,2020-04-23
爱尔兰,爱尔兰,16671,,9233,631,0,39,769,2020-04-23
瑞士,瑞士,28071,,19900,145,500,17,1508,2020-04-23
阿联酋,阿联酋,8238,,1546,0,0,0,52,2020-04-23
卡塔尔,卡塔尔,7141,,689,0,0,0,10,2020-04-23
乌克兰,乌克兰,6592,,467,0,0,0,174,2020-04-23
菲律宾,菲律宾,6710,,693,0,0,0,446,2020-04-23
捷克,捷克,7087,,1989,126,236,7,208,2020-04-23
多米尼加,多米尼加,5044,,0,80,0,10,245,2020-04-23
丹麦,丹麦,7912,,2748,217,0,14,384,2020-04-23
巴拿马,巴拿马,4658,,4,191,0,10,136,2020-04-23
哥伦比亚,哥伦比亚,4356,,85,564,0,27,206,2020-04-23
孟加拉国,孟加拉国,3382,,85,434,0,9,110,2020-04-23
奥地利,奥地利,14917,,11328,84,357,56,510,2020-04-23
南非,南非,3635,,1055,170,0,7,65,2020-04-23
埃及,埃及,3659,,935,169,65,12,276,2020-04-23
摩尔多瓦,摩尔多瓦,2641,,505,27,0,0,73,2020-04-23
马来西亚,马来西亚,5532,,3452,0,0,0,93,2020-04-23
科威特,科威特,2248,,443,0,0,0,13,2020-04-23
匈牙利,匈牙利,2168,,295,0,0,0,225,2020-04-23
哈萨克斯坦,哈萨克斯坦,2025,,489,0,0,14,19,2020-04-23
乌兹别克斯坦,乌兹别克斯坦,1657,,225,0,0,1,6,2020-04-23
阿尔及利亚,阿尔及利亚,2910,,1099,99,0,10,402,2020-04-23
阿曼,阿曼,1614,,238,0,0,0,8,2020-04-23
爱沙尼亚,爱沙尼亚,1559,,184,7,15,1,44,2020-04-23
波多黎各,波多黎各,1298,,0,46,0,1,64,2020-04-23
古巴,古巴,1137,,0,50,0,2,38,2020-04-23
斯洛文尼亚,斯洛文尼亚,1353,,197,9,0,2,79,2020-04-23
克罗地亚,克罗地亚,1950,,869,42,68,0,48,2020-04-23
加纳,加纳,1154,,120,0,0,0,9,2020-04-23
巴林,巴林,2009,,1026,0,0,0,7,2020-04-23
立陶宛,立陶宛,1370,,357,20,59,0,38,2020-04-23
阿富汗,阿富汗,1143,,135,0,0,0,36,2020-04-23
斯洛伐克,斯洛伐克,1244,,284,0,0,0,14,2020-04-23
北马其顿,北马其顿,1259,,272,28,48,1,56,2020-04-23
保加利亚,保加利亚,1024,,153,9,0,2,49,2020-04-23
亚美尼亚,亚美尼亚,1473,,633,0,0,0,24,2020-04-23
喀麦隆,喀麦隆,1163,,305,0,0,1,43,2020-04-23
吉布提,吉布提,974,,183,0,0,0,2,2020-04-23
塞浦路斯,塞浦路斯,790,,0,0,0,0,17,2020-04-23
突尼斯,突尼斯,909,,190,8,20,0,38,2020-04-23
拉脱维亚,拉脱维亚,761,,71,13,4,6,11,2020-04-23
哥斯达黎加,哥斯达黎加,662,,0,2,0,1,6,2020-04-23
尼日利亚,尼日利亚,873,,197,91,0,3,28,2020-04-23
科特迪瓦,科特迪瓦,952,,320,36,17,1,14,2020-04-23
阿塞拜疆,阿塞拜疆,1518,,907,38,42,0,20,2020-04-23
几内亚,几内亚,761,,164,73,37,0,6,2020-04-23
几内亚,赤道几内亚,761,,164,73,37,0,6,2020-04-23
几内亚,几内亚比绍,761,,164,761,164,6,6,2020-04-23
玻利维亚,玻利维亚,598,,0,34,0,1,34,2020-04-23
黎巴嫩,黎巴嫩,682,,108,0,0,0,22,2020-04-23
洪都拉斯,洪都拉斯,494,,0,17,0,0,46,2020-04-23
尼日尔,尼日尔,662,,193,5,66,2,22,2020-04-23
泰国,泰国,2826,,2352,0,0,0,49,2020-04-23
留尼旺,留尼旺,410,,0,2,0,0,0,2020-04-23
吉尔吉斯斯坦,吉尔吉斯斯坦,612,,201,22,0,0,7,2020-04-23
伊拉克,伊拉克,1631,,1146,29,50,0,83,2020-04-23
马耳他,马耳他,443,,44,12,0,0,3,2020-04-23
安道尔,安道尔,723,,309,6,27,0,37,2020-04-23
冰岛,冰岛,1785,,1462,7,45,0,10,2020-04-23
格鲁吉亚,格鲁吉亚,411,,98,0,0,0,5,2020-04-23
马约特,马约特,311,,0,27,0,0,4,2020-04-23
马恩岛,马恩岛,307,,0,10,0,6,10,2020-04-23
危地马拉,危地马拉,294,,0,5,0,2,9,2020-04-23
阿尔巴尼亚,阿尔巴尼亚,634,,327,0,0,0,27,2020-04-23
委内瑞拉,委内瑞拉,285,,0,29,0,1,10,2020-04-23
索马里,索马里,286,,3,0,0,6,14,2020-04-23
坦桑尼亚,坦桑尼亚,284,,11,0,0,0,10,2020-04-23
泽西岛,泽西岛,250,,0,1,0,2,14,2020-04-23
根西岛,根西岛,239,,0,0,0,1,10,2020-04-23
萨尔瓦多,萨尔瓦多,225,,0,7,0,0,7,2020-04-23
牙买加,牙买加,223,,0,27,0,1,6,2020-04-23
斯里兰卡,斯里兰卡,322,,104,0,0,0,7,2020-04-23
肯尼亚,肯尼亚,303,,83,0,9,0,14,2020-04-23
黑山,黑山,315,,116,2,15,0,5,2020-04-23
布基纳法索,布基纳法索,609,,389,9,27,1,39,2020-04-23
刚果（布）,刚果（布）,186,,16,21,0,0,6,2020-04-23
加蓬,加蓬,166,,24,10,8,0,1,2020-04-23
约旦,约旦,435,,297,7,0,0,7,2020-04-23
埃塞俄比亚,埃塞俄比亚,116,,21,0,0,0,3,2020-04-23
赤道几内亚,赤道几内亚,84,,7,1,0,1,1,2020-04-23
佛得角,佛得角,73,,1,6,0,0,1,2020-04-23
马尔代夫,马尔代夫,85,,16,0,0,0,0,2020-04-23
开曼群岛,开曼群岛,66,,0,5,0,0,2,2020-04-23
新西兰,新西兰,1113,,1036,0,0,0,14,2020-04-23
毛里求斯,毛里求斯,329,,261,1,18,0,9,2020-04-23
荷属圣马丁,荷属圣马丁,68,,0,1,0,0,10,2020-04-23
法属波利尼西亚,法属波利尼西亚,57,,0,1,0,0,0,2020-04-23
巴哈马,巴哈马,64,,0,4,0,0,9,2020-04-23
塞拉利昂,塞拉利昂,61,,6,0,0,0,0,2020-04-23
海地,海地,57,,0,10,0,0,3,2020-04-23
美属维尔京群岛,美属维尔京群岛,54,,0,1,0,0,3,2020-04-23
几内亚比绍,几内亚比绍,52,,3,2,0,0,0,2020-04-23
利比亚,利比亚,59,,15,0,0,0,1,2020-04-23
尼泊尔,尼泊尔,42,,2,10,0,0,0,2020-04-23
赞比亚共和国,赞比亚共和国,74,,35,0,0,0,3,2020-04-23
乌干达,乌干达,63,,28,5,0,0,0,2020-04-23
乍得,乍得,34,,0,1,0,0,0,2020-04-23
莫桑比克,莫桑比克,41,,8,2,0,0,0,2020-04-23
蒙古,蒙古,34,,5,1,0,0,0,2020-04-23
多哥,多哥,88,,56,0,0,0,6,2020-04-23
津巴布韦,津巴布韦,28,,2,0,0,0,4,2020-04-23
马拉维,马拉维,23,,3,0,0,0,2,2020-04-23
尼加拉瓜,尼加拉瓜,10,,0,1,0,0,2,2020-04-23
中非共和国,中非共和国,16,,10,2,0,0,0,2020-04-23
苏里南,苏里南,10,,6,0,0,0,1,2020-04-23
天津市,中国,189,,178,0,2,0,3,2020-04-23
浙江省,中国,1268,,1254,0,2,0,1,2020-04-23
湖北省,中国,68128,,63547,0,28,0,4512,2020-04-23
中国,中国,84302,,78147,8,52,0,4642,2020-04-23
黑龙江省,中国,925,,485,4,6,0,13,2020-04-23
上海市,中国,640,,532,1,-2,0,7,2020-04-23
北京市,中国,593,,522,0,4,0,8,2020-04-23
广东省,中国,1584,,1518,2,7,0,8,2020-04-23
山西省,中国,197,,142,0,2,0,0,2020-04-23
吉林省,中国,107,,98,1,0,0,1,2020-04-23
四川省,中国,561,,557,0,1,0,3,2020-04-23
白俄罗斯,白俄罗斯,6723,,577,0,0,0,55,2020-04-23
刚果（金）,刚果（金）,359,,45,0,0,0,25,2020-04-23
巴拉圭,巴拉圭,208,,30,0,0,0,8,2020-04-23
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,13,2020-04-23
法罗群岛,法罗群岛,185,,0,0,0,0,0,2020-04-23
澳大利亚,澳大利亚,6647,,4291,0,0,0,74,2020-04-23
希腊,希腊,2401,,19,0,0,0,121,2020-04-23
巴勒斯坦,巴勒斯坦,441,,77,0,0,0,3,2020-04-23
马里,索马里,286,,3,0,-54,0,14,2020-04-23
直布罗陀,直布罗陀,133,,0,0,0,0,1,2020-04-23
关岛,关岛,136,,0,0,0,0,5,2020-04-23
特立尼达和多巴哥,特立尼达和多巴哥,114,,0,0,0,0,8,2020-04-23
越南,越南,268,,169,0,0,0,0,2020-04-23
利比里亚,利比里亚,101,,7,0,0,0,8,2020-04-23
文莱,文莱,138,,115,0,0,0,1,2020-04-23
法属波利尼西亚,法属波利尼西亚,37,,0,0,0,0,0,2020-04-04
乍得,乍得,7,,0,0,0,0,0,2020-04-04
莫桑比克,莫桑比克,10,,0,0,0,0,0,2020-04-04
博茨瓦纳,博茨瓦纳,4,,0,0,0,0,1,2020-04-04
英属维尔京群岛,英属维尔京群岛,3,,0,0,0,0,0,2020-04-04
安哥拉,安哥拉,8,,1,0,0,0,2,2020-04-04
特克斯和凯科斯群岛,特克斯和凯科斯群岛,5,,0,0,0,0,0,2020-04-04
伯利兹,伯利兹,3,,0,0,0,0,0,2020-04-04
库拉索岛,库拉索岛,11,,0,0,0,0,1,2020-04-04
塞舌尔,塞舌尔,10,,0,0,0,0,0,2020-04-04
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,0,0,0,2020-04-04
毛里塔尼亚,毛里塔尼亚,6,,2,0,0,0,1,2020-04-04
天津市,中国,180,,144,0,0,0,3,2020-04-05
陕西省,中国,256,,245,0,0,0,3,2020-04-05
甘肃省,中国,138,,131,0,0,0,2,2020-04-05
乍得,乍得,7,,0,0,0,0,0,2020-04-06
莫桑比克,莫桑比克,10,,0,0,0,0,0,2020-04-06
津巴布韦,津巴布韦,9,,0,0,0,0,1,2020-04-06
尼加拉瓜,尼加拉瓜,5,,0,0,0,0,1,2020-04-06
天津市,中国,180,,144,0,0,0,3,2020-04-06
山西省,中国,138,,133,0,0,0,0,2020-04-06
东帝汶,东帝汶,1,,0,0,0,0,0,2020-04-06
斯威士兰,斯威士兰,9,,0,0,0,0,0,2020-04-06
安提瓜和巴布达,安提瓜和巴布达,7,,0,0,0,0,0,2020-04-06
博茨瓦纳,博茨瓦纳,4,,0,0,0,0,1,2020-04-06
冈比亚,冈比亚,4,,0,0,0,0,1,2020-04-06
布隆迪共和国,布隆迪共和国,3,,0,0,0,0,0,2020-04-06
英属维尔京群岛,英属维尔京群岛,3,,0,0,0,0,0,2020-04-06
澳门,中国,44,,10,0,0,0,0,2020-04-06
特克斯和凯科斯群岛,特克斯和凯科斯群岛,5,,0,0,0,0,0,2020-04-06
巴布亚新几内亚,巴布亚新几内亚,1,,0,0,0,0,0,2020-04-06
江苏省,中国,651,,633,0,0,0,0,2020-04-06
多米尼克,多米尼克,11,,0,0,0,0,0,2020-04-06
圣卢西亚,圣卢西亚,13,,0,0,0,0,0,2020-04-06
库拉索岛,库拉索岛,11,,0,0,0,0,1,2020-04-06
塞舌尔,塞舌尔,10,,0,0,0,0,0,2020-04-06
格陵兰,格陵兰,10,,0,0,0,0,0,2020-04-06
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,0,0,0,2020-04-06
毛里塔尼亚,毛里塔尼亚,6,,2,0,0,0,1,2020-04-06
河北省,中国,327,,310,0,0,0,6,2020-04-06
山西省,中国,138,,133,0,0,0,0,2020-04-07
东帝汶,东帝汶,1,,0,0,0,0,0,2020-04-07
安提瓜和巴布达,安提瓜和巴布达,7,,0,0,0,0,0,2020-04-07
冈比亚,冈比亚,4,,0,0,0,0,1,2020-04-07
澳门,中国,44,,10,0,0,0,0,2020-04-07
巴布亚新几内亚,巴布亚新几内亚,1,,0,0,0,0,0,2020-04-07
陕西省,中国,256,,246,0,0,0,3,2020-04-07
江苏省,中国,651,,633,0,0,0,0,2020-04-07
多米尼克,多米尼克,11,,0,0,0,0,0,2020-04-07
