地区,国家,确诊,疑似,治愈,死亡,日期
山东省,中国,762,,748,7,2020-03-20
湖北省,中国,67800,,58382,3133,2020-03-20
巴哈马,巴哈马,3,,0,0,2020-03-20
法属波利尼西亚,法属波利尼西亚,3,,0,0,2020-03-20
梵蒂冈,梵蒂冈,1,,0,0,2020-03-20
尼加拉瓜,尼加拉瓜,1,,0,0,2020-03-20
安提瓜和巴布达,安提瓜和巴布达,1,,0,0,2020-03-20
圣卢西亚,圣卢西亚,2,,0,0,2020-03-20
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,,0,0,2020-03-20
辽宁省,中国,126,,122,2,2020-03-20
上海市,中国,371,,326,3,2020-03-20
毛里塔尼亚,毛里塔尼亚,2,,0,0,2020-03-20
天津市,中国,137,,133,3,2020-03-20
福建省,中国,299,,295,1,2020-03-20
库拉索岛,库拉索岛,3,,0,0,2020-03-20
浙江省,中国,1234,,1219,1,2020-03-20
列支敦士登,列支敦士登,25,,0,0,2020-03-20
摩纳哥,摩纳哥,11,,0,0,2020-03-20
斐济,斐济,1,,0,0,2020-03-20
纳米比亚,纳米比亚,2,,0,0,2020-03-20
塞舌尔,塞舌尔,6,,0,0,2020-03-20
格陵兰,格陵兰,2,,0,0,2020-03-20
圣巴泰勒米岛,圣巴泰勒米岛,3,,0,0,2020-03-20
苏里南,苏里南,2,,0,0,2020-03-20
四川省,中国,541,,536,3,2020-03-20
甘肃省,中国,134,,98,2,2020-03-20
广西壮族自治区,中国,254,,250,2,2020-03-20
Niger reports first coronavirus case,Niger reports first coronavirus case,1,,0,0,2020-03-20
圣巴泰勒米,圣巴泰勒米岛,3,,0,0,2020-03-20
美国,美国,19624,,147,260,2020-03-21
德国,德国,20581,,209,72,2020-03-21
韩国,韩国,8799,,2612,102,2020-03-21
喀麦隆,喀麦隆,27,,0,0,2020-03-21
阿塞拜疆,阿塞拜疆,44,,10,1,2020-03-21
英国,英国,3983,,79,177,2020-03-21
俄罗斯,俄罗斯,306,,16,1,2020-03-21
巴西,巴西,904,,0,11,2020-03-21
意大利,意大利,47021,,5129,4032,2020-03-21
西班牙,西班牙,24926,,2125,1326,2020-03-21
法国,法国,12612,,1587,450,2020-03-21
秘鲁,秘鲁,263,,0,4,2020-03-21
印度,印度尼西亚,450,,23,38,2020-03-21
印度,印度,450,,23,38,2020-03-21
土耳其,土耳其,670,,0,9,2020-03-21
荷兰,荷兰,3631,,0,136,2020-03-21
加拿大,加拿大,1146,,11,12,2020-03-21
比利时,比利时,2815,,263,67,2020-03-21
沙特阿拉伯,沙特阿拉伯,392,,16,0,2020-03-21
葡萄牙,葡萄牙,1280,,3,12,2020-03-21
新加坡,新加坡,432,,140,2,2020-03-21
巴基斯坦,巴基斯坦,510,,2,3,2020-03-21
卡塔尔,卡塔尔,470,,10,0,2020-03-21
瑞典,瑞典,1650,,17,16,2020-03-21
白俄罗斯,白俄罗斯,69,,15,0,2020-03-21
智利,智利,434,,0,0,2020-03-21
伊朗,伊朗,20610,,7635,1556,2020-03-21
墨西哥,墨西哥,203,,1,2,2020-03-21
阿联酋,阿联酋,153,,38,2,2020-03-21
孟加拉国,孟加拉国,24,,3,2,2020-03-21
乌克兰,乌克兰,41,,0,3,2020-03-21
印度尼西亚,印度尼西亚,450,,9,38,2020-03-21
波兰,波兰,425,,13,5,2020-03-21
多米尼加,多米尼加,34,,0,2,2020-03-21
菲律宾,菲律宾,307,,13,19,2020-03-21
爱尔兰,爱尔兰,683,,0,3,2020-03-21
挪威,挪威,1939,,0,7,2020-03-21
巴拿马,巴拿马,200,,0,1,2020-03-21
罗马尼亚,罗马尼亚,308,,31,0,2020-03-21
埃及,埃及,285,,39,8,2020-03-21
塞尔维亚,塞尔维亚,149,,0,1,2020-03-21
科威特,科威特,176,,27,0,2020-03-21
南非,南非,240,,0,0,2020-03-21
以色列,以色列,883,,15,1,2020-03-21
阿根廷,阿根廷,158,,1,3,2020-03-21
加纳,加纳,19,,0,0,2020-03-21
阿富汗,阿富汗,24,,0,0,2020-03-21
尼日利亚,尼日利亚,12,,1,0,2020-03-21
哈萨克斯坦,哈萨克斯坦,53,,0,0,2020-03-21
摩洛哥,摩洛哥,86,,2,3,2020-03-21
捷克,捷克,833,,4,0,2020-03-21
巴林,巴林,306,,100,1,2020-03-21
摩尔多瓦,摩尔多瓦,66,,1,1,2020-03-21
阿尔及利亚,阿尔及利亚,102,,12,9,2020-03-21
阿曼,阿曼,52,,13,0,2020-03-21
瑞士,瑞士,6113,,3,56,2020-03-21
玻利维亚,玻利维亚,15,,0,0,2020-03-21
波多黎各,波多黎各,6,,0,0,2020-03-21
奥地利,奥地利,2388,,9,7,2020-03-21
亚美尼亚,亚美尼亚,136,,1,0,2020-03-21
匈牙利,匈牙利,103,,7,4,2020-03-21
丹麦,丹麦,1255,,1,9,2020-03-21
洪都拉斯,洪都拉斯,24,,0,0,2020-03-21
芬兰,芬兰,450,,1,0,2020-03-21
马来西亚,马来西亚,1183,,114,4,2020-03-21
苏丹,苏丹,2,,0,1,2020-03-21
古巴,古巴,21,,0,1,2020-03-21
塞内加尔,塞内加尔,47,,5,0,2020-03-21
希腊,希腊,495,,19,8,2020-03-21
斯洛文尼亚,斯洛文尼亚,341,,0,1,2020-03-21
马约特,马约特,4,,0,0,2020-03-21
危地马拉,危地马拉,9,,0,1,2020-03-21
索马里,索马里,1,,0,0,2020-03-21
伊拉克,伊拉克,208,,49,17,2020-03-21
萨尔瓦多,萨尔瓦多,1,,0,0,2020-03-21
刚果（金）,刚果（金）,18,,0,0,2020-03-21
科特迪瓦,科特迪瓦,14,,1,0,2020-03-21
马尔代夫,马尔代夫,13,,0,0,2020-03-21
哥斯达黎加,哥斯达黎加,113,,0,2,2020-03-21
澳大利亚,澳大利亚,1051,,27,7,2020-03-21
斯洛伐克,斯洛伐克,137,,0,1,2020-03-21
立陶宛,立陶宛,63,,0,0,2020-03-21
黎巴嫩,黎巴嫩,206,,1,4,2020-03-21
圣马力诺,圣马力诺,126,,2,14,2020-03-21
巴拉圭,巴拉圭,18,,0,0,2020-03-21
斯里兰卡,斯里兰卡,77,,1,0,2020-03-21
乌兹别克斯坦,乌兹别克斯坦,37,,0,0,2020-03-21
牙买加,牙买加,15,,0,1,2020-03-21
塞浦路斯,塞浦路斯,75,,0,0,2020-03-21
拉脱维亚,拉脱维亚,111,,0,0,2020-03-21
爱沙尼亚,爱沙尼亚,283,,0,0,2020-03-21
留尼旺,留尼旺,15,,0,0,2020-03-21
肯尼亚,肯尼亚,7,,0,0,2020-03-21
委内瑞拉,委内瑞拉,42,,0,0,2020-03-21
北马其顿,北马其顿,67,,0,0,2020-03-21
吉布提,吉布提,1,,0,0,2020-03-21
格鲁吉亚,格鲁吉亚,47,,1,0,2020-03-21
吉尔吉斯斯坦,吉尔吉斯斯坦,12,,0,0,2020-03-21
克罗地亚,克罗地亚,133,,5,1,2020-03-21
马恩岛,马恩岛,1,,0,0,2020-03-21
马里,索马里,1,,0,0,2020-03-21
巴勒斯坦,巴勒斯坦,52,,17,0,2020-03-21
刚果（布）,刚果（布）,3,,0,0,2020-03-21
贝宁,贝宁,2,,0,0,2020-03-21
安道尔,安道尔,88,,1,0,2020-03-21
乌拉圭,乌拉圭,110,,0,0,2020-03-21
卢森堡,卢森堡,670,,0,8,2020-03-21
泰国,泰国,411,,44,1,2020-03-21
马提尼克,马提尼克,32,,0,0,2020-03-21
约旦,约旦,86,,1,0,2020-03-21
斯威士兰,斯威士兰,1,,0,0,2020-03-21
尼日尔,尼日尔,1,,0,0,2020-03-21
卢旺达,卢旺达,17,,0,0,2020-03-21
法属圭亚那,法属圭亚那,15,,0,0,2020-03-21
埃塞俄比亚,埃塞俄比亚,9,,0,0,2020-03-21
海地,海地,2,,0,0,2020-03-21
布基纳法索,布基纳法索,40,,5,2,2020-03-21
马耳他,马耳他,53,,0,0,2020-03-21
利比里亚,利比里亚,3,,0,0,2020-03-21
尼泊尔,尼泊尔,1,,1,0,2020-03-21
马达加斯加,马达加斯加,3,,0,0,2020-03-21
巴巴多斯,巴巴多斯,2,,0,0,2020-03-21
圭亚那,法属圭亚那,15,,0,1,2020-03-21
圭亚那,圭亚那,15,,0,1,2020-03-21
美属维尔京群岛,美属维尔京群岛,3,,0,0,2020-03-21
黑山,黑山,10,,0,0,2020-03-21
圣马丁岛,圣马丁岛,4,,0,0,2020-03-21
安哥拉,安哥拉,2,,0,0,2020-03-21
津巴布韦,津巴布韦,2,,0,0,2020-03-21
不丹,不丹,2,,0,0,2020-03-21
毛里求斯,毛里求斯,14,,0,1,2020-03-21
新西兰,新西兰,53,,0,0,2020-03-21
北京市,中国,504,,396,8,2020-03-21
陕西省,中国,248,,239,3,2020-03-21
广东省,中国,1400,,1325,8,2020-03-21
厄瓜多尔,厄瓜多尔,367,,0,5,2020-03-21
哥伦比亚,哥伦比亚,158,,0,0,2020-03-21
日本,日本,1054,,215,36,2020-03-21
保加利亚,保加利亚,127,,0,3,2020-03-21
几内亚,赤道几内亚,6,,0,0,2020-03-21
几内亚,几内亚,6,,0,0,2020-03-21
波黑,波黑,64,,0,0,2020-03-21
加蓬,加蓬,4,,0,1,2020-03-21
赤道几内亚,赤道几内亚,6,,0,0,2020-03-21
突尼斯,突尼斯,60,,0,0,2020-03-21
坦桑尼亚,坦桑尼亚,6,,0,0,2020-03-21
乍得,乍得,1,,0,0,2020-03-21
泽西岛,泽西岛,12,,0,0,2020-03-21
中国,中国,81457,,71885,3261,2020-03-21
根西岛,根西岛,1,,0,0,2020-03-21
阿尔巴尼亚,阿尔巴尼亚,70,,0,2,2020-03-21
法罗群岛,法罗群岛,72,,0,0,2020-03-21
中非共和国,中非共和国,3,,0,0,2020-03-21
直布罗陀,直布罗陀,10,,0,0,2020-03-21
赞比亚共和国,赞比亚共和国,2,,0,0,2020-03-21
关岛,关岛,12,,0,0,2020-03-21
瓜德罗普岛,瓜德罗普岛,45,,0,0,2020-03-21
钻石公主号邮轮,钻石公主号邮轮,712,,458,7,2020-03-21
越南,越南,92,,17,0,2020-03-21
百慕大,百慕大,2,,0,0,2020-03-21
特立尼达和多巴哥,特立尼达和多巴哥,9,,0,0,2020-03-21
阿鲁巴,阿鲁巴,5,,0,0,2020-03-21
开曼群岛,开曼群岛,3,,0,1,2020-03-21
多哥,多哥,16,,1,0,2020-03-21
柬埔寨,柬埔寨,47,,1,0,2020-03-21
冰岛,冰岛,409,,0,0,2020-03-21
文莱,文莱,83,,2,0,2020-03-21
香港,中国,273,,98,4,2020-03-21
台湾,中国,153,,28,2,2020-03-21
蒙古,蒙古,10,,0,0,2020-03-21
冈比亚,冈比亚,1,,0,0,2020-03-21
山东省,中国,764,,749,7,2020-03-21
湖北省,中国,67800,,58946,3139,2020-03-21
巴哈马,巴哈马,3,,0,0,2020-03-21
法属波利尼西亚,法属波利尼西亚,11,,0,0,2020-03-21
梵蒂冈,梵蒂冈,1,,0,0,2020-03-21
尼加拉瓜,尼加拉瓜,1,,0,0,2020-03-21
安提瓜和巴布达,安提瓜和巴布达,1,,0,0,2020-03-21
圣卢西亚,圣卢西亚,2,,0,0,2020-03-21
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,,0,0,2020-03-21
上海市,中国,380,,327,3,2020-03-21
毛里塔尼亚,毛里塔尼亚,2,,0,0,2020-03-21
福建省,中国,303,,295,1,2020-03-21
库拉索岛,库拉索岛,3,,0,0,2020-03-21
浙江省,中国,1236,,1219,1,2020-03-21
列支敦士登,列支敦士登,25,,0,0,2020-03-21
东帝汶,东帝汶,1,,0,0,2020-03-21
摩纳哥,摩纳哥,12,,0,0,2020-03-21
斐济,斐济,1,,0,0,2020-03-21
新喀里多尼亚,新喀里多尼亚,2,,0,0,2020-03-21
纳米比亚,纳米比亚,3,,0,0,2020-03-21
塞舌尔,塞舌尔,6,,0,0,2020-03-21
格陵兰,格陵兰,2,,0,0,2020-03-21
圣巴泰勒米岛,圣巴泰勒米岛,3,,0,0,2020-03-21
苏里南,苏里南,2,,0,0,2020-03-21
四川省,中国,542,,536,3,2020-03-21
甘肃省,中国,134,,113,2,2020-03-21
圣巴泰勒米,圣巴泰勒米岛,3,,0,0,2020-03-21
美国,美国,26747,,176,340,2020-03-22
德国,德国,22101,,209,83,2020-03-22
韩国,韩国,8897,,2909,104,2020-03-22
喀麦隆,喀麦隆,27,,0,0,2020-03-22
阿塞拜疆,阿塞拜疆,44,,10,1,2020-03-22
英国,英国,5018,,79,233,2020-03-22
俄罗斯,俄罗斯,306,,16,1,2020-03-22
俄罗斯,白俄罗斯,306,,16,1,2020-03-22
巴西,巴西,1128,,0,18,2020-03-22
意大利,意大利,53578,,6072,4825,2020-03-22
西班牙,西班牙,24926,,2125,1326,2020-03-22
法国,法国,14459,,1587,562,2020-03-22
秘鲁,秘鲁,318,,0,5,2020-03-22
印度,印度尼西亚,450,,23,38,2020-03-22
印度,印度,450,,23,38,2020-03-22
土耳其,土耳其,947,,0,21,2020-03-22
荷兰,荷兰,3631,,0,136,2020-03-22
加拿大,加拿大,1330,,11,20,2020-03-22
比利时,比利时,2815,,263,67,2020-03-22
沙特阿拉伯,沙特阿拉伯,392,,16,0,2020-03-22
葡萄牙,葡萄牙,1280,,3,12,2020-03-22
新加坡,新加坡,432,,140,2,2020-03-22
巴基斯坦,巴基斯坦,730,,2,3,2020-03-22
卡塔尔,卡塔尔,481,,27,0,2020-03-22
瑞典,瑞典,1746,,17,20,2020-03-22
白俄罗斯,白俄罗斯,69,,15,0,2020-03-22
智利,智利,537,,8,1,2020-03-22
伊朗,伊朗,20610,,7635,1556,2020-03-22
墨西哥,墨西哥,203,,1,2,2020-03-22
阿联酋,阿联酋,153,,38,2,2020-03-22
孟加拉国,孟加拉国,24,,3,2,2020-03-22
乌克兰,乌克兰,47,,0,3,2020-03-22
印度尼西亚,印度尼西亚,450,,9,38,2020-03-22
波兰,波兰,536,,13,5,2020-03-22
多米尼加,多米尼加,72,,0,2,2020-03-22
菲律宾,菲律宾,380,,15,25,2020-03-22
爱尔兰,爱尔兰,785,,0,3,2020-03-22
挪威,挪威,2150,,0,7,2020-03-22
巴拿马,巴拿马,245,,0,3,2020-03-22
罗马尼亚,罗马尼亚,308,,31,0,2020-03-22
埃及,埃及,294,,41,10,2020-03-22
塞尔维亚,塞尔维亚,171,,0,1,2020-03-22
科威特,科威特,176,,27,0,2020-03-22
南非,南非,240,,0,0,2020-03-22
以色列,以色列,883,,15,1,2020-03-22
阿根廷,阿根廷,225,,1,4,2020-03-22
加纳,加纳,21,,0,1,2020-03-22
阿富汗,阿富汗,24,,0,0,2020-03-22
尼日利亚,尼日利亚,22,,1,0,2020-03-22
哈萨克斯坦,哈萨克斯坦,54,,0,0,2020-03-22
摩洛哥,摩洛哥,96,,2,3,2020-03-22
捷克,捷克,995,,6,0,2020-03-22
巴林,巴林,306,,100,1,2020-03-22
摩尔多瓦,摩尔多瓦,80,,1,1,2020-03-22
阿尔及利亚,阿尔及利亚,139,,12,15,2020-03-22
阿曼,阿曼,52,,13,0,2020-03-22
瑞士,瑞士,6113,,3,56,2020-03-22
玻利维亚,玻利维亚,16,,0,0,2020-03-22
波多黎各,波多黎各,14,,0,0,2020-03-22
奥地利,奥地利,2649,,9,7,2020-03-22
亚美尼亚,亚美尼亚,160,,1,0,2020-03-22
匈牙利,匈牙利,103,,7,4,2020-03-22
丹麦,丹麦,1326,,1,13,2020-03-22
洪都拉斯,洪都拉斯,24,,0,0,2020-03-22
芬兰,芬兰,521,,10,1,2020-03-22
马来西亚,马来西亚,1183,,114,4,2020-03-22
苏丹,苏丹,2,,0,1,2020-03-22
古巴,古巴,21,,0,1,2020-03-22
塞内加尔,塞内加尔,56,,5,0,2020-03-22
希腊,希腊,530,,19,13,2020-03-22
斯洛文尼亚,斯洛文尼亚,341,,0,1,2020-03-22
马约特,马约特,4,,0,0,2020-03-22
危地马拉,危地马拉,17,,0,1,2020-03-22
索马里,索马里,1,,0,0,2020-03-22
伊拉克,伊拉克,214,,49,17,2020-03-22
萨尔瓦多,萨尔瓦多,1,,0,0,2020-03-22
刚果（金）,刚果（金）,18,,0,0,2020-03-22
科特迪瓦,科特迪瓦,14,,1,0,2020-03-22
马尔代夫,马尔代夫,13,,0,0,2020-03-22
哥斯达黎加,哥斯达黎加,117,,0,2,2020-03-22
澳大利亚,澳大利亚,1098,,27,7,2020-03-22
斯洛伐克,斯洛伐克,178,,0,1,2020-03-22
立陶宛,立陶宛,83,,0,1,2020-03-22
黎巴嫩,黎巴嫩,230,,8,4,2020-03-22
圣马力诺,圣马力诺,151,,2,14,2020-03-22
巴拉圭,巴拉圭,22,,0,1,2020-03-22
斯里兰卡,斯里兰卡,77,,1,0,2020-03-22
乌兹别克斯坦,乌兹别克斯坦,41,,0,0,2020-03-22
牙买加,牙买加,16,,0,1,2020-03-22
塞浦路斯,塞浦路斯,75,,0,0,2020-03-22
拉脱维亚,拉脱维亚,124,,0,0,2020-03-22
爱沙尼亚,爱沙尼亚,306,,0,0,2020-03-22
留尼旺,留尼旺,28,,0,0,2020-03-22
肯尼亚,肯尼亚,7,,0,0,2020-03-22
委内瑞拉,委内瑞拉,70,,0,0,2020-03-22
北马其顿,北马其顿,70,,0,0,2020-03-22
吉布提,吉布提,1,,0,0,2020-03-22
格鲁吉亚,格鲁吉亚,47,,1,0,2020-03-22
吉尔吉斯斯坦,吉尔吉斯斯坦,12,,0,0,2020-03-22
克罗地亚,克罗地亚,133,,5,1,2020-03-22
马恩岛,马恩岛,1,,0,0,2020-03-22
马里,索马里,1,,0,0,2020-03-22
巴勒斯坦,巴勒斯坦,59,,17,0,2020-03-22
刚果（布）,刚果（布）,4,,0,0,2020-03-22
贝宁,贝宁,2,,0,0,2020-03-22
安道尔,安道尔,88,,1,0,2020-03-22
佛得角,佛得角,1,,0,0,2020-03-22
乌拉圭,乌拉圭,135,,0,0,2020-03-22
卢森堡,卢森堡,670,,0,8,2020-03-22
泰国,泰国,473,,44,1,2020-03-22
马提尼克,马提尼克,32,,0,0,2020-03-22
约旦,约旦,99,,1,0,2020-03-22
斯威士兰,斯威士兰,4,,0,0,2020-03-22
尼日尔,尼日尔,1,,0,0,2020-03-22
卢旺达,卢旺达,17,,0,0,2020-03-22
法属圭亚那,法属圭亚那,15,,0,0,2020-03-22
埃塞俄比亚,埃塞俄比亚,9,,0,0,2020-03-22
海地,海地,2,,0,0,2020-03-22
布基纳法索,布基纳法索,40,,5,2,2020-03-22
马耳他,马耳他,64,,0,0,2020-03-22
利比里亚,利比里亚,3,,0,0,2020-03-22
尼泊尔,尼泊尔,1,,1,0,2020-03-22
马达加斯加,马达加斯加,3,,0,0,2020-03-22
巴巴多斯,巴巴多斯,5,,0,0,2020-03-22
圭亚那,法属圭亚那,15,,0,1,2020-03-22
圭亚那,圭亚那,15,,0,1,2020-03-22
乌干达,乌干达,1,,0,0,2020-03-22
美属维尔京群岛,美属维尔京群岛,3,,0,0,2020-03-22
黑山,黑山,14,,0,0,2020-03-22
圣马丁岛,圣马丁岛,4,,0,0,2020-03-22
安哥拉,安哥拉,2,,0,0,2020-03-22
津巴布韦,津巴布韦,2,,0,0,2020-03-22
不丹,不丹,2,,0,0,2020-03-22
毛里求斯,毛里求斯,14,,0,1,2020-03-22
新西兰,新西兰,67,,0,0,2020-03-22
内蒙古自治区,中国,75,,74,1,2020-03-22
北京市,中国,512,,398,8,2020-03-22
陕西省,中国,248,,239,3,2020-03-22
黑龙江省,中国,484,,465,13,2020-03-22
广东省,中国,1407,,1329,8,2020-03-22
厄瓜多尔,厄瓜多尔,367,,0,5,2020-03-22
哥伦比亚,哥伦比亚,158,,0,0,2020-03-22
日本,日本,1054,,215,36,2020-03-22
保加利亚,保加利亚,127,,0,3,2020-03-22
几内亚,赤道几内亚,6,,0,0,2020-03-22
几内亚,几内亚,6,,0,0,2020-03-22
几内亚,巴布亚新几内亚,6,,0,0,2020-03-22
波黑,波黑,64,,0,0,2020-03-22
加蓬,加蓬,5,,0,1,2020-03-22
赤道几内亚,赤道几内亚,6,,0,0,2020-03-22
突尼斯,突尼斯,60,,0,1,2020-03-22
坦桑尼亚,坦桑尼亚,6,,0,0,2020-03-22
乍得,乍得,1,,0,0,2020-03-22
泽西岛,泽西岛,12,,0,0,2020-03-22
中国,中国,81498,,72382,3267,2020-03-22
根西岛,根西岛,17,,0,0,2020-03-22
阿尔巴尼亚,阿尔巴尼亚,70,,0,2,2020-03-22
法罗群岛,法罗群岛,80,,0,0,2020-03-22
中非共和国,中非共和国,3,,0,0,2020-03-22
直布罗陀,直布罗陀,10,,0,0,2020-03-22
赞比亚共和国,赞比亚共和国,2,,0,0,2020-03-22
关岛,关岛,14,,0,0,2020-03-22
瓜德罗普岛,瓜德罗普岛,51,,0,0,2020-03-22
钻石公主号邮轮,钻石公主号邮轮,712,,458,7,2020-03-22
越南,越南,94,,17,0,2020-03-22
百慕大,百慕大,2,,0,0,2020-03-22
特立尼达和多巴哥,特立尼达和多巴哥,9,,0,0,2020-03-22
阿鲁巴,阿鲁巴,5,,0,0,2020-03-22
开曼群岛,开曼群岛,3,,0,1,2020-03-22
多哥,多哥,16,,1,0,2020-03-22
柬埔寨,柬埔寨,51,,1,0,2020-03-22
冰岛,冰岛,473,,0,1,2020-03-22
文莱,文莱,83,,2,0,2020-03-22
香港,中国,273,,100,4,2020-03-22
澳门,中国,18,,10,0,2020-03-22
台湾,中国,153,,28,2,2020-03-22
蒙古,中国,75,,74,1,2020-03-22
蒙古,蒙古,75,,74,1,2020-03-22
冈比亚,冈比亚,1,,0,0,2020-03-22
江苏省,中国,633,,631,0,2020-03-22
山东省,中国,765,,750,7,2020-03-22
吉林省,中国,93,,92,1,2020-03-22
湖北省,中国,67800,,59432,3144,2020-03-22
巴哈马,巴哈马,4,,0,0,2020-03-22
法属波利尼西亚,法属波利尼西亚,11,,0,0,2020-03-22
梵蒂冈,梵蒂冈,1,,0,0,2020-03-22
尼加拉瓜,尼加拉瓜,1,,0,0,2020-03-22
安提瓜和巴布达,安提瓜和巴布达,1,,0,0,2020-03-22
圣卢西亚,圣卢西亚,2,,0,0,2020-03-22
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,,0,0,2020-03-22
辽宁省,中国,126,,122,2,2020-03-22
上海市,中国,394,,327,4,2020-03-22
河北省,中国,319,,310,6,2020-03-22
山西省,中国,133,,133,0,2020-03-22
云南省,中国,176,,172,2,2020-03-22
毛里塔尼亚,毛里塔尼亚,2,,0,0,2020-03-22
天津市,中国,137,,133,3,2020-03-22
福建省,中国,307,,295,1,2020-03-22
库拉索岛,库拉索岛,3,,0,0,2020-03-22
浙江省,中国,1237,,1219,1,2020-03-22
列支敦士登,列支敦士登,34,,0,0,2020-03-22
东帝汶,东帝汶,1,,0,0,2020-03-22
摩纳哥,摩纳哥,18,,0,0,2020-03-22
厄立特里亚,厄立特里亚,1,,0,0,2020-03-22
斐济,斐济,1,,0,0,2020-03-22
新喀里多尼亚,新喀里多尼亚,2,,0,0,2020-03-22
纳米比亚,纳米比亚,3,,0,0,2020-03-22
塞舌尔,塞舌尔,6,,0,0,2020-03-22
格陵兰,格陵兰,2,,0,0,2020-03-22
巴布亚新几内亚,巴布亚新几内亚,1,,0,0,2020-03-22
圣巴泰勒米岛,圣巴泰勒米岛,3,,0,0,2020-03-22
苏里南,苏里南,5,,0,0,2020-03-22
安徽省,中国,990,,984,6,2020-03-22
四川省,中国,543,,536,3,2020-03-22
重庆市,中国,576,,570,6,2020-03-22
贵州省,中国,146,,144,2,2020-03-22
湖南省,中国,1018,,1014,4,2020-03-22
甘肃省,中国,134,,113,2,2020-03-22
河南省,中国,1273,,1250,22,2020-03-22
江西省,中国,936,,934,1,2020-03-22
广西壮族自治区,中国,254,,250,2,2020-03-22
海南省,中国,168,,161,6,2020-03-22
新疆维吾尔自治区,中国,76,,73,3,2020-03-22
宁夏回族自治区,中国,75,,75,0,2020-03-22
青海省,中国,18,,18,0,2020-03-22
西藏自治区,中国,1,,1,0,2020-03-22
圣巴泰勒米,圣巴泰勒米岛,3,,0,0,2020-03-22
美国,美国,33276,,178,417,2020-03-23
德国,德国,25279,,239,91,2020-03-23
韩国,韩国,8961,,2909,111,2020-03-23
喀麦隆,喀麦隆,40,,0,0,2020-03-23
阿塞拜疆,阿塞拜疆,65,,10,1,2020-03-23
英国,英国,5683,,93,281,2020-03-23
俄罗斯,俄罗斯,396,,16,1,2020-03-23
俄罗斯,白俄罗斯,396,,16,1,2020-03-23
巴西,巴西,1546,,0,25,2020-03-23
意大利,意大利,59138,,7024,5476,2020-03-23
西班牙,西班牙,28572,,2575,1720,2020-03-23
法国,法国,16018,,1587,674,2020-03-23
秘鲁,秘鲁,363,,0,5,2020-03-23
印度,印度尼西亚,514,,23,48,2020-03-23
印度,印度,514,,23,48,2020-03-23
土耳其,土耳其,1236,,0,30,2020-03-23
荷兰,荷兰,4204,,0,179,2020-03-23
加拿大,加拿大,1470,,12,20,2020-03-23
比利时,比利时,3401,,290,75,2020-03-23
沙特阿拉伯,沙特阿拉伯,511,,16,0,2020-03-23
葡萄牙,葡萄牙,1600,,3,12,2020-03-23
新加坡,新加坡,455,,140,2,2020-03-23
巴基斯坦,巴基斯坦,761,,2,4,2020-03-23
卡塔尔,卡塔尔,494,,33,0,2020-03-23
瑞典,瑞典,1929,,17,23,2020-03-23
白俄罗斯,白俄罗斯,76,,15,0,2020-03-23
智利,智利,632,,8,1,2020-03-23
伊朗,伊朗,21638,,7913,1685,2020-03-23
墨西哥,墨西哥,316,,1,2,2020-03-23
阿联酋,阿联酋,153,,38,2,2020-03-23
孟加拉国,孟加拉国,27,,5,2,2020-03-23
乌克兰,乌克兰,47,,0,3,2020-03-23
印度尼西亚,印度尼西亚,514,,9,48,2020-03-23
波兰,波兰,634,,13,7,2020-03-23
多米尼加,多米尼加,72,,0,2,2020-03-23
菲律宾,菲律宾,380,,17,25,2020-03-23
爱尔兰,爱尔兰,906,,0,4,2020-03-23
挪威,挪威,2262,,0,7,2020-03-23
巴拿马,巴拿马,313,,0,3,2020-03-23
罗马尼亚,罗马尼亚,367,,31,1,2020-03-23
埃及,埃及,327,,56,14,2020-03-23
塞尔维亚,塞尔维亚,222,,0,2,2020-03-23
科威特,科威特,188,,30,0,2020-03-23
南非,南非,274,,0,0,2020-03-23
以色列,以色列,1071,,37,1,2020-03-23
阿根廷,阿根廷,266,,1,4,2020-03-23
加纳,加纳,24,,0,1,2020-03-23
阿富汗,阿富汗,40,,0,0,2020-03-23
尼日利亚,尼日利亚,30,,2,0,2020-03-23
哈萨克斯坦,哈萨克斯坦,56,,0,0,2020-03-23
摩洛哥,摩洛哥,115,,3,4,2020-03-23
捷克,捷克,1120,,6,1,2020-03-23
巴林,巴林,334,,149,2,2020-03-23
摩尔多瓦,摩尔多瓦,94,,1,1,2020-03-23
阿尔及利亚,阿尔及利亚,201,,12,17,2020-03-23
阿曼,阿曼,55,,17,0,2020-03-23
瑞士,瑞士,7014,,3,60,2020-03-23
玻利维亚,玻利维亚,19,,0,0,2020-03-23
波多黎各,波多黎各,21,,0,1,2020-03-23
奥地利,奥地利,3244,,9,16,2020-03-23
亚美尼亚,亚美尼亚,190,,2,0,2020-03-23
匈牙利,匈牙利,131,,7,4,2020-03-23
丹麦,丹麦,1395,,1,13,2020-03-23
洪都拉斯,洪都拉斯,24,,0,0,2020-03-23
芬兰,芬兰,626,,10,1,2020-03-23
马来西亚,马来西亚,1306,,139,10,2020-03-23
苏丹,苏丹,2,,0,1,2020-03-23
古巴,古巴,21,,0,1,2020-03-23
塞内加尔,塞内加尔,67,,5,0,2020-03-23
希腊,希腊,624,,19,15,2020-03-23
